"account_number","site_number","legal_name","doing_business_as_name","address","license_description","license_number","expiration_date","latitude","longitude"
"378615","10","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","3224-3244 N HALSTED ST 1ST","Commercial Garage","2492515","2027-03-15T00:00:00.000","41.9406496309","-87.6494347451"
"63160","483","SP PLUS LLC","STANDARD PARKING","1001 S STATE ST","Commercial Garage","2575120","2027-03-15T00:00:00.000","41.8698398106","-87.6273322387"
"378615","11","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","347 W CHESTNUT ST 2,3,4,5","Commercial Garage","2671582","2027-03-15T00:00:00.000","41.8980504026","-87.6374871644"
"378615","4","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","111 W MAPLE ST 1-5","Commercial Garage","2575172","2027-03-15T00:00:00.000","41.9017266664","-87.6318996199"
"63160","423","SP PLUS LLC","STANDARD PARKING","801-813 S WABASH AVE 1-3","Commercial Garage","2822402","2027-03-15T00:00:00.000","41.8717783327","-87.6257891244"
"63160","440","SP PLUS LLC","Standard Parking","222 E PEARSON ST LL","Commercial Garage","2575111","2027-03-15T00:00:00.000","41.897739439","-87.6208954378"
"63160","147","SP PLUS LLC","STANDARD PARKING CORP","360 W HUBBARD ST","Commercial Garage","2575047","2027-03-15T00:00:00.000","41.8900418344","-87.6378686388"
"63160","532","SP PLUS LLC","STANDARD PARKING","2650 N LAKEVIEW AVE","Commercial Garage","2670242","2027-03-15T00:00:00.000","41.9310689939","-87.6394628486"
"63160","36","SP PLUS LLC","STANDARD PARKING CORP","2836 N CLARK ST  INDOO","Commercial Garage","16162","2027-03-15T00:00:00.000","41.9336578573","-87.6457492219"
"378615","24","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","172 W MADISON ST","Commercial Garage","2683415","2027-03-15T00:00:00.000","41.8820621828","-87.6330391152"
"63160","538","SP PLUS LLC","STANDARD PARKING","300 E OHIO ST","Commercial Garage","2694555","2027-03-15T00:00:00.000","41.8927105846","-87.6201306584"
"63160","529","SP PLUS LLC","STANDARD PARKING","1200 S INDIANA AVE 3 & 4","Commercial Garage","2683894","2027-03-15T00:00:00.000","41.8673978764","-87.6227005116"
"63160","402","SP PLUS LLC","STANDARD PARKING","3130 N SHEFFIELD AVE","Commercial Garage","2078711","2027-03-15T00:00:00.000","41.9390494533","-87.6542234367"
"63160","438","SP PLUS LLC","STANDARD PARKING","231 S WOOD ST 1","Commercial Garage","2298541","2027-03-15T00:00:00.000","41.8778123628","-87.6715088321"
"63160","264","SP PLUS LLC","STANDARD PARKING","1 S DEARBORN ST","Commercial Garage","1622970","2027-03-15T00:00:00.000","41.8819366747","-87.6292534799"
"63160","573","SP PLUS LLC","STANDARD PARKING","1852 W 19TH ST","Commercial Garage","2797818","2027-03-15T00:00:00.000","41.855983531","-87.6731485116"
"63160","291","SP PLUS LLC","SP PLUS CORPORATION","505 N MICHIGAN AVE GROUND","Commercial Garage","2575086","2027-03-15T00:00:00.000","41.891120593","-87.6239887043"
"63160","238","SP PLUS LLC","STANDARD PARKING","333 W WACKER DR","Commercial Garage","1442477","2027-03-15T00:00:00.000","41.8860254125","-87.6362977032"
"378615","8","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","500 W MONROE ST 1-13","Commercial Garage","2492517","2027-03-15T00:00:00.000","41.8806992461","-87.6397250266"
"63160","227","SP PLUS LLC","STANDARD PARKING CORPORATION","2233 S DR MARTIN LUTHER KING JR DR","Commercial Garage","1619292","2027-03-15T00:00:00.000","41.8520755745","-87.6188508039"
"378615","21","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","425 S LA SALLE ST LL-3RD","Commercial Garage","2677697","2027-03-15T00:00:00.000","41.8762620048","-87.631603723"
"63160","61","SP PLUS LLC","QUAKER TOWER GARAGE","321 N CLARK ST 1ST","Commercial Garage","16160","2027-03-15T00:00:00.000","41.8880873531","-87.6308880745"
"63160","509","SP PLUS LLC","STANDARD PARKING","200 E RANDOLPH ST","Commercial Garage","2578034","2027-03-15T00:00:00.000","41.8846320758","-87.6222479911"
"63160","42","SP PLUS LLC","STANDARD PARKING CORP","2015 W MADISON ST  OUTDO","Commercial Garage","16150","2027-03-15T00:00:00.000","41.8811949822","-87.6772959534"
"63160","568","SP PLUS LLC","STANDARD PARKING","333 S WABASH AVE BELOW GROUND 2 LEVEL","Commercial Garage","2776518","2027-03-15T00:00:00.000","41.8774504046","-87.6259219764"
"378615","9","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","750 N RUSH ST 1-8","Commercial Garage","2658922","2027-03-15T00:00:00.000","41.8964553134","-87.6256451665"
"63160","494","SP PLUS LLC","STANDARD PARKING","1433-1465 W WEBSTER AVE","Commercial Garage","2511934","2027-03-15T00:00:00.000","41.9215028032","-87.6645013222"
"63160","488","SP PLUS LLC","STANDARD PARKING","108-128 N JEFFERSON ST 1ST-3RD FL","Commercial Garage","2575118","2027-03-15T00:00:00.000","41.8834852746","-87.6428543109"
"63160","501","SP PLUS LLC","SP PARKING","1465 W WEBSTER AVE","Commercial Garage","2578373","2027-03-15T00:00:00.000","41.9214944635","-87.665762047"
"63160","547","SP PLUS LLC","STANDARD PARKING","333 N GREEN ST","Commercial Garage","2713531","2027-03-15T00:00:00.000","41.8878081583","-87.6485452214"
"63160","220","SP PLUS LLC","STANDARD PARKING","27 S DAMEN AVE","Commercial Garage","1303566","2027-03-15T00:00:00.000","41.8804499199","-87.6764761783"
"63160","485","SP PLUS LLC","STANDARD PARKING","350 E MONROE DR","Commercial Garage","2488566","2027-03-15T00:00:00.000","41.8810092137","-87.6189391589"
"63160","520","SP PLUS LLC","SP PLUS CORPORATION","1 E SCOTT ST","Commercial Garage","2627638","2027-03-15T00:00:00.000","41.9047461496","-87.6286251676"
"63160","39","SP PLUS LLC","STANDARD PARKING CORPORATION","1814 W WARREN BLVD  OUTDO","Commercial Garage","16144","2027-03-15T00:00:00.000","41.8824096343","-87.6724268013"
"63160","364","SP PLUS LLC","STANDARD PARKING CORPORATION","2328-2350 N CLIFTON AVE","Commercial Garage","1987109","2027-03-15T00:00:00.000","41.9243728537","-87.6573616795"
"63160","207","SP PLUS LLC","STANDARD PARKING","680 N LAKE SHORE DR","Commercial Garage","1271539","2027-03-15T00:00:00.000","41.8947983703","-87.6158666457"
"63160","512","SP PLUS LLC","STANDARD PARKING","801 S FINANCIAL PL","Commercial Garage","2583846","2027-03-15T00:00:00.000","41.8721022966","-87.632797134"
"63160","81","SP PLUS LLC","111 EAST CHESTNUT SELF PARK","111 E CHESTNUT ST  OUTDOOR","Commercial Garage","2575065","2027-03-15T00:00:00.000","41.8982616191","-87.6251646919"
"63160","52","SP PLUS LLC","CHICAGO STADIUM PARKING","1900 W ADAMS ST  OUT","Commercial Garage","16151","2027-03-15T00:00:00.000","41.8788896491","-87.6741947381"
"63160","454","SP PLUS LLC","SP PLUS","845 N STATE ST 1-6","Commercial Garage","2575124","2027-03-15T00:00:00.000","41.8979865853","-87.6280883976"
"378615","20","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","727 W MADISON ST 2-6","Commercial Garage","2665235","2027-03-15T00:00:00.000","41.8816780304","-87.646721187"
"63160","156","SP PLUS LLC","STANDARD PARKING CORP","360 E RANDOLPH ST","Commercial Garage","2575045","2027-03-15T00:00:00.000","41.88462754","-87.6186430717"
"63160","387","SP PLUS LLC","STANDARD PARKING CORPORATION","108 N STATE ST LOWER LEVEL","Commercial Garage","2575082","2027-03-15T00:00:00.000","41.883422637","-87.6280216521"
"63160","109","SP PLUS LLC","STANDARD PARKING","860-880 N LAKE SHORE DR  1","Commercial Garage","2709344","2027-03-15T00:00:00.000","41.8983811242","-87.6182880172"
"63160","225","SP PLUS LLC","MLK SELF PARK","2301 S PRAIRIE AVE","Commercial Garage","1679075","2027-03-15T00:00:00.000","41.851124933","-87.6204714583"
"63160","41","SP PLUS LLC","STANDARD PARKING CORP","1734-1736 W MADISON ST","Commercial Garage","16137","2027-03-15T00:00:00.000","41.8815128762","-87.670697514"
"63160","369","SP PLUS LLC","Standard Parking Corporation","17 E MONROE ST","Commercial Garage","2814034","2027-03-15T00:00:00.000","41.8806645784","-87.6270893644"
"63160","479","SP PLUS LLC","STANDARD PARKING","240 E ILLINOIS ST","Commercial Garage","2492599","2027-03-15T00:00:00.000","41.8910996167","-87.6209676381"
"63160","606","SP PLUS LLC","STANDARD PARKING","363 E WACKER DR L2 & L3","Commercial Garage","2863013","2027-03-15T00:00:00.000","41.8874643966","-87.6178602311"
"63160","224","SP PLUS LLC","MCCORMICK PLACE-LAKESIDE CENTER GARGE","2301 S LAKE SHORE DR","Commercial Garage","1621112","2027-03-15T00:00:00.000","41.8511074802","-87.6128666325"
"63160","385","SP PLUS LLC","STANDARD PARKING/GREENWAY SELF PARK","60 W KINZIE ST 1-11","Commercial Garage","2003193","2027-03-15T00:00:00.000","41.889333215","-87.6302824722"
"63160","476","SP PLUS LLC","SP PLUS","938 W NORTH AVE 1ST","Commercial Garage","2575126","2027-03-15T00:00:00.000","41.9109578829","-87.6526352649"
"63160","552","SP PLUS LLC","STANDARD PARKING","765 W ADAMS ST 2-5","Commercial Garage","2753597","2027-03-15T00:00:00.000","41.879117244","-87.6466071922"
"63160","550","SP PLUS LLC","STANDARAD PARKING","980 N MICHIGAN AVE 1-2","Commercial Garage","2738772","2027-03-15T00:00:00.000","41.9008016495","-87.6242724679"
"63160","498","SP PLUS LLC","CPS CHICAGO PARKING LLC","1101 S HAMILTON AVE 1-6","Commercial Garage","2528099","2027-03-15T00:00:00.000","41.86781446","-87.6801597451"
"378615","26","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","2 N RIVERSIDE PLZ 1ST","Commercial Garage","2684395","2027-03-15T00:00:00.000","41.8819770476","-87.6388758399"
"63160","361","SP PLUS LLC","STANDARD PARKING CORPORATION","720 S MICHIGAN AVE 1ST","Commercial Garage","1965159","2027-03-15T00:00:00.000","41.8727988694","-87.6243378103"
"63160","59","SP PLUS LLC","NORTH HARBOR TOWER GARAGE","175 N HARBOR DR  53","Commercial Garage","2575061","2027-03-15T00:00:00.000","41.885663892","-87.6156250079"
"63160","40","SP PLUS LLC","STANDARD PARKING CORP","1965 W WARREN BLVD","Commercial Garage","16136","2027-03-15T00:00:00.000","41.8821239837","-87.6765375841"
"63160","583","SP PLUS LLC","SP Plus Corporation","850 N LAKE SHORE DR","Commercial Garage","2808465","2027-03-15T00:00:00.000","41.8981058529","-87.6180972157"
"63160","473","SP PLUS LLC","STANDARD PARKING","837 S WABASH AVE 1","Commercial Garage","2463163","2027-03-15T00:00:00.000","41.8713532336","-87.6257794693"
"378615","31","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","401 N STATE ST","Commercial Garage","2753879","2027-03-15T00:00:00.000","41.889265416","-87.6278676579"
"63160","362","SP PLUS LLC","STANDARD PARKING CORPORATION","225 N COLUMBUS DR","Commercial Garage","2575084","2027-03-15T00:00:00.000","41.8863731383","-87.6205430302"
"63160","504","SP PLUS LLC","STANDING PARKING","323 N ADA ST","Commercial Garage","2551453","2027-03-15T00:00:00.000","41.8873686274","-87.6606663197"
"63160","51","SP PLUS LLC","CHICAGO STADIUM PARKING","1735 W MADISON ST  OUTDO","Commercial Garage","2771620","2027-03-15T00:00:00.000","41.881292615","-87.6707642854"
"63160","392","SP PLUS LLC","STANDARD PARKING","230 W NORTH AVE 2-5","Commercial Garage","2042796","2027-03-15T00:00:00.000","41.9112599678","-87.6359875099"
"63160","676","SP PLUS LLC","STANDARD PARKING","222 W ERIE ST 1-4","Commercial Garage","2951866","2027-03-15T00:00:00.000","41.8940869442","-87.6351422334"
"378615","15","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","345 E OHIO ST","Commercial Garage","2578739","2027-03-15T00:00:00.000","41.8925183008","-87.6185024269"
"63160","95","SP PLUS LLC","COLUMBUS MEDICAL PAVILION PARK","2515 N CLARK ST 1ST","Commercial Garage","16224","2027-03-15T00:00:00.000","41.9282713467","-87.641916572"
"63160","285","SP PLUS LLC","STANDARD PARKING CORPORATION","520 N KINGSBURY ST","Commercial Garage","1845818","2027-03-15T00:00:00.000","41.8912307869","-87.6398459931"
"63160","164","SP PLUS LLC","STANDARD PARKING","201 W MADISON ST 1ST","Commercial Garage","1960197","2027-03-15T00:00:00.000","41.8818354659","-87.6338973886"
"63160","290","SP PLUS LLC","STANDARD PARKING FACILITY","640 W WASHINGTON BLVD","Commercial Garage","2458237","2027-03-15T00:00:00.000","41.883274864","-87.6442191006"
"63160","514","SP PLUS LLC","STANDARD PARKING","111 W WACKER DR 12 FL","Commercial Garage","2595111","2027-03-15T00:00:00.000","41.886706842","-87.6314079587"
"63160","587","SP PLUS LLC","STANDARD PARKING","320 S CANAL ST","Commercial Garage","2840482","2027-03-15T00:00:00.000","41.8773721296","-87.6396922931"
"63160","9","SP PLUS LLC","STANDARD PARKINGNCORP","1130 N DEARBORN ST  INDOOR","Commercial Garage","2575041","2027-03-15T00:00:00.000","41.9028427848","-87.6301003154"
"378615","5","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","221 N LA SALLE ST UNDERGROUND","Commercial Garage","2334607","2027-03-15T00:00:00.000","41.8863085678","-87.6323187597"
"378615","28","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","913-949 W NORTH AVE","Commercial Garage","2703978","2027-03-15T00:00:00.000","41.9107542606","-87.6516529948"
"63160","456","SP PLUS LLC","SP PLUS PARKING","1100 S CANAL ST","Commercial Garage","2578031","2027-03-15T00:00:00.000","41.86888416","-87.6393925403"
"63160","5","SP PLUS LLC","BELMONT HOUSE PARKING","3170 N SHERIDAN RD  1","Commercial Garage","2575039","2027-03-15T00:00:00.000","41.9397836464","-87.6396927655"
"63160","359","SP PLUS LLC","STANDARD PARKING CORPORATION","1565 N CLYBOURN AVE 1&2","Commercial Garage","2641891","2027-03-15T00:00:00.000","41.9099720338","-87.64799533"
"63160","142","SP PLUS LLC","STANDARD PAKING","129 S WOOD ST","Commercial Garage","1120253","2027-03-15T00:00:00.000","41.8791840832","-87.6715457592"
"63160","400","SP PLUS LLC","STANDARD PARKING","353 N DESPLAINES ST 1-4","Commercial Garage","2575104","2027-03-15T00:00:00.000","41.8883656606","-87.6441695346"
"63160","103","SP PLUS LLC","OGDEN PLAZA SELF PARK","300 E NORTH WATER ST  1","Commercial Garage","2977644","2027-03-15T00:00:00.000","41.8896775373","-87.6203536963"
"17291","2","IVY ROSE SERVICES INC","SPECKS PARKING","1013 W ROSCOE ST 1ST","Commercial Garage","50221","2027-02-15T00:00:00.000","41.9434514696","-87.654780758"
"15925","1","SHAHID INCORPORATED","DIVERSEY & ASHLAND SHELL","2801 N ASHLAND AVE # 1ST","Filling Station","40225","2027-02-15T00:00:00.000","41.9324522904","-87.6682489976"
"68638","1","HARBOR HOUSE CONDOMINIUM ASSOCIATION","HARBOR HOUSE CONDOMINIUM ASSOCIATION","3200 N LAKE SHORE DR 1 1","Commercial Garage","2575090","2027-02-15T00:00:00.000","41.9409091633","-87.63936916"
"473016","1","3330 KIMBALL, INC.","KIMBALL BP","3324-3332 N KIMBALL AVE","Filling Station","2771205","2027-02-15T00:00:00.000","41.9418627717","-87.7127287598"
"492167","1","CALIFORNIA GAS & FOOD INC.","SHELL","2801-2813 W FULLERTON AVE","Filling Station","2882160","2027-02-15T00:00:00.000","41.9246969042","-87.6974718423"
"512035","1","ONE PARKING 150 ROOSEVELT, INC.","ONE PARKING 150 ROOSEVELT, INC.","150 W ROOSEVELT RD  L-1-2-3","Commercial Garage","3002215","2027-02-15T00:00:00.000","41.8674527309","-87.6323342366"
"64981","6","COSTCO WHOLESALE CORPORATION","Costco Wholesale # 380","2746 N CLYBOURN AVE","Filling Station","2104560","2027-01-15T00:00:00.000","41.9310210058","-87.6768640181"
"492268","1","PKV OIL INC.","NORTH AVE BP","3138-3150 W NORTH AVE","Filling Station","2882316","2027-01-15T00:00:00.000","41.9102314434","-87.706063138"
"64981","13","COSTCO WHOLESALE CORPORATION","COSTCO WHOLESALE #1107","1430 S ASHLAND AVE 1","Filling Station","2147716","2027-01-15T00:00:00.000","41.8624024249","-87.6664189682"
"512612","1","Parking in Chicago, LLC","Parking in Chicago","800 W KINZIE ST","Commercial Garage","3002299","2027-01-15T00:00:00.000","41.8891590579","-87.6476037546"
"9168","6","SPEEDWAY LLC","SPEEDWAY # 8317","3354 N DAMEN AVE","Filling Station","74266","2026-12-15T00:00:00.000","41.9430499878","-87.6785946169"
"3439","1","DIVISION & WESTERN GARAGE, INC.","ROSCOE WESTERN","3355 N WESTERN AVE","Commercial Garage","5526","2026-12-15T00:00:00.000","41.9429119656","-87.687965461"
"272376","1","SUN SHAWN INC.","MOBIL","2801 N DAMEN AVE","Filling Station","1474464","2026-12-15T00:00:00.000","41.9323310674","-87.6779887286"
"9168","8","SPEEDWAY LLC","SPEEDWAY #8309","2303 S WESTERN AVE","Filling Station","74274","2026-12-15T00:00:00.000","41.8501088555","-87.6854376462"
"410980","1","1100 LAKE SHORE DRIVE CONDOMINIUM ASSOCIATION","1100 LAKE SHORE DRIVE CONDOMINIUM ASSOCIATION","1100 N LAKE SHORE DR 1-4","Commercial Garage","2575157","2026-12-15T00:00:00.000","41.9024619258","-87.6246606008"
"258988","1","3200 INC","SHELL & CORNER MARKET","3200 N KIMBALL AVE","Filling Station","1334112","2026-12-15T00:00:00.000","41.9393196632","-87.7126412851"
"262578","1","JCBK GAS MART INC.","JCBK BP GAS MART INC","3057 N KEDZIE AVE","Filling Station","1354685","2026-12-15T00:00:00.000","41.9373685949","-87.7074270536"
"9168","9","SPEEDWAY LLC","SPEEDWAY #8320","3554 W NORTH AVE","Filling Station","74278","2026-12-15T00:00:00.000","41.9101080822","-87.7163634778"
